client_id,time,day,month,code,type_description,amount,target
17096335,42545.0,437,14,4829,1,-6737747.32,0
58841091,53349.0,289,9,5814,0,-6670.37,0
19513764,38200.0,38,1,5331,0,-1684.44,1
60046225,22551.0,309,10,6011,2,-157214.1,1
90628704,81785.0,305,10,8999,0,-1122.96,0
5675257,0.0,187,6,5812,0,-5637.25,0
31931874,38128.0,336,11,4814,3,-2245.92,0
76770632,36173.0,368,12,4814,3,-4491.83,0
76510478,49199.0,390,12,4829,1,-171206.16,1
76691078,68550.0,378,12,6010,1,22459.16,1
52344048,42584.0,304,10,5411,0,-4960.33,1
69726054,66169.0,328,10,6011,2,-17967.33,1
84826852,7267.0,234,7,4814,3,-2245.92,0
81019657,30669.0,214,7,4829,1,-161211.83,1
69705190,68813.0,160,5,6011,2,-11229.58,0
89506286,66268.0,447,14,4814,3,-1122.96,1
67146223,58679.0,323,10,5331,0,-26277.21,0
87866237,73149.0,243,8,4829,1,-44918.32,1
52219061,0.0,236,7,5541,0,-22504.08,1
10063530,64562.0,214,7,5411,0,-10870.23,1
25270793,75081.0,333,10,6010,1,4604.13,1
92137488,0.0,404,13,5661,0,-55024.94,0
77527234,31680.0,78,2,4814,3,-6737.75,0
6572814,64651.0,453,14,4829,1,-73666.04,0
33799672,58202.0,46,1,6011,2,-449183.15,0
73300172,0.0,242,7,5411,0,-57733.51,0
77742800,53622.0,190,6,5499,0,-15249.77,1
20483961,53424.0,219,7,6011,2,-4491.83,0
70780820,56077.0,248,8,6010,1,6580.53,1
46384577,63720.0,266,8,5541,0,-12783.75,0
76691078,71294.0,107,3,4829,1,-11229.58,0
84826852,4110.0,146,4,4829,1,-151150.13,1
82890368,40049.0,27,0,4829,1,-449183.15,0
95038861,62130.0,389,12,5411,0,-6180.31,0
78649713,25858.0,382,12,5411,0,-741.15,0
68874729,0.0,218,7,5411,0,-3916.88,0
49815462,0.0,367,12,5621,0,-44895.86,1
29593738,0.0,12,0,5411,0,-26297.65,1
65933176,0.0,49,1,5411,0,-9577.93,1
69934694,34944.0,365,12,8099,0,-3818.06,1
80120933,54998.0,223,7,5912,0,-28792.64,1
12824902,36497.0,300,9,6010,1,112295.79,0
42021247,72445.0,244,8,5812,0,-26164.92,1
85102588,62316.0,56,1,6011,2,-280739.47,1
87084168,50022.0,414,13,4814,3,-11229.58,0
51954843,18000.0,85,2,5999,0,-5503.62,1
45761613,54329.0,136,4,6010,4,101066.21,0
56661668,0.0,436,14,5722,0,-8759.07,0
70780820,58005.0,411,13,6010,1,31622.49,0
64759433,35740.0,407,13,6011,2,-87590.72,0
36005457,50281.0,329,10,6010,1,5614.79,1
91101111,36752.0,135,4,4814,3,-3144.28,0
48281795,40533.0,215,7,4829,1,-11229578.86,1
34398747,73982.0,418,13,5411,0,-103693.93,1
47264465,70770.0,361,11,4829,1,-101066.21,1
91758479,67483.0,70,2,4814,3,-2245.92,0
83604696,76929.0,433,14,6011,2,-2245.92,0
98382788,54586.0,139,4,5641,0,-40096.33,1
84499692,41026.0,317,10,6010,1,22459.16,0
33943155,21737.0,284,9,6011,2,-8983.66,0
45484912,34254.0,147,4,5977,0,-21762.92,1
44657056,0.0,423,13,5499,0,-1751.81,0
32250029,0.0,432,14,5541,0,-6737.75,0
80568382,37592.0,269,8,6011,2,-44918.32,0
42859567,36524.0,324,10,5691,0,-6737.75,1
54741237,55751.0,99,3,4829,1,-112295.79,1
75685549,56258.0,70,2,6011,2,-10106.62,1
84826852,83725.0,437,14,6010,1,10971.75,0
45885513,40037.0,57,1,5661,0,-16170.59,1
4154393,43102.0,409,13,5812,0,-3903.4,0
62319335,75959.0,406,13,6010,1,1122957.89,1
77634195,41821.0,19,0,6011,2,-110049.87,0
28653494,38252.0,151,4,4814,3,-6737.75,1
72576299,58430.0,224,7,5411,0,-11229.58,0
20320139,0.0,396,13,5411,0,-1909.03,0
49182911,29606.0,162,5,6011,2,-44918.32,0
38499941,73818.0,417,13,6011,2,-8983.66,1
52662094,81079.0,283,9,5411,0,-19719.14,1
56783691,81798.0,103,3,4814,3,-2245.92,0
42081665,76546.0,16,0,6011,2,-4491.83,1
72301958,72031.0,129,4,6011,2,-20213.24,0
45901668,41259.0,10,0,4814,3,-1122.96,0
52161579,33399.0,140,4,4814,3,-2245.92,0
91809786,53687.0,270,8,6011,2,-22459.16,1
20124569,31851.0,280,9,6011,2,-58393.81,0
92584117,36024.0,417,13,4814,3,-6737.75,0
40133287,65688.0,377,12,5411,0,-6333.26,0
85781818,16405.0,318,10,6011,4,98820.29,1
18213223,50742.0,35,1,4814,3,-7213.43,1
49530061,21592.0,268,8,6011,2,-35934.65,0
33743239,47624.0,271,8,6011,2,-449183.15,1
99717689,37209.0,273,9,4814,3,-11229.58,1
14974851,69616.0,426,14,6011,2,-11229.58,1
65223281,0.0,174,5,5812,0,-6513.16,1
10467007,55138.0,124,4,4814,3,-22.46,0
86819230,56841.0,132,4,5331,0,-5521.81,1
14918729,34392.0,290,9,5200,0,-2897.23,0
35825600,61878.0,211,6,5411,0,-27916.96,0
39510774,70925.0,439,14,6011,2,-89836.63,0
56049007,35305.0,286,9,5331,0,-2201.0,0
87084168,58613.0,380,12,6010,1,1886.57,0
89597970,23006.0,121,3,6010,1,22459.16,1
5010022,68269.0,285,9,6011,2,-89836.63,0
68937660,65747.0,302,9,4829,1,-224591.58,0
19259366,7638.0,158,5,4814,3,-6737.75,1
87618406,77124.0,331,10,4829,1,-22459.16,0
30141443,46797.0,397,13,5814,0,-3660.84,1
45627866,51420.0,186,6,6010,1,29135.14,0
47089167,46914.0,32,1,4829,1,-67.38,0
40776977,76371.0,335,11,5641,0,-8489.56,0
18319720,69669.0,13,0,5411,0,-22863.42,1
78223460,0.0,236,7,5732,0,-34923.99,0
38392545,61934.0,350,11,6011,2,-11229.58,0
63109769,72185.0,285,9,6010,1,89836.63,0
27282344,54324.0,404,13,6010,1,224591.58,1
61455368,45963.0,338,11,6011,2,-11229.58,0
22756680,51399.0,193,6,4829,1,-67377.47,1
33697437,86229.0,184,6,4814,3,-2245.92,1
51643659,60749.0,64,2,6011,2,-56147.89,1
15496197,16427.0,147,4,4814,3,-786.07,0
79686363,33632.0,84,2,5999,0,-3835.13,0
70135813,58127.0,441,14,6011,2,-247050.73,1
82840746,0.0,395,13,5411,0,-9486.75,0
7050763,68606.0,167,5,5411,0,-6659.81,0
74904159,75257.0,146,4,5411,0,-5221.75,1
14474509,69776.0,406,13,5499,0,-1459.85,1
74250583,35783.0,412,13,4829,1,-284108.35,1
40207348,51509.0,142,4,5411,0,-12307.62,0
56694753,61242.0,223,7,5814,0,-2201.0,1
29973417,57639.0,240,7,4829,1,-202132.42,0
70780820,13601.0,114,3,6010,1,38292.86,1
5115320,42475.0,227,7,6011,5,-8759.07,0
71973473,38944.0,325,10,6011,2,-20213.24,0
24965506,28791.0,87,2,5541,0,-56770.24,0
38691781,66763.0,69,2,6010,1,4491.83,0
38714155,0.0,345,11,7995,0,-56147.89,1
82826768,44251.0,329,10,6011,2,-89836.63,1
85761358,22955.0,314,10,6011,2,-11229.58,1
79166625,33166.0,355,11,4814,3,-4491.83,1
24644305,34169.0,421,13,4829,1,-202132.42,1
21835349,0.0,228,7,5499,0,-1774.27,0
2444292,35265.0,355,11,6011,2,-65131.56,0
14652932,53094.0,226,7,4829,1,-157214.1,1
34264202,40540.0,354,11,6011,4,89836.63,1
70780820,17328.0,360,11,6010,1,2537.88,0
24102800,50313.0,112,3,6011,2,-112295.79,1
97720531,63393.0,220,7,6011,4,134754.95,1
32608982,32032.0,403,13,6011,2,-22459.16,1
62646009,29482.0,413,13,6011,4,11229.58,1
72899509,77125.0,348,11,4829,1,-22908.34,1
71900602,36257.0,310,10,4829,1,-11229.58,0
9044015,42805.0,48,1,5411,0,-1807.96,1
59120963,0.0,49,1,4111,0,-15272.23,1
53307951,49767.0,352,11,5411,0,-9298.09,0
57283046,54913.0,263,8,5541,0,-6735.05,1
76437448,0.0,108,3,4812,0,-235596.56,1
66778394,47119.0,333,10,4814,3,-38180.57,1
70780820,36875.0,314,10,6010,1,14306.48,0
73316627,77200.0,319,10,4814,3,-2245.92,0
41077349,20880.0,272,8,5499,0,-1325.09,0
46519103,60388.0,222,7,5912,0,-47898.65,0
96947994,67266.0,405,13,5411,0,-896.12,1
84876373,61090.0,116,3,6011,2,-22459.16,0
18213962,37458.0,249,8,6011,2,-482871.89,0
65278638,44031.0,359,11,5912,0,-16507.48,1
83839911,45667.0,371,12,5814,0,-9185.8,0
70780820,86309.0,72,2,6010,1,4828.72,1
70665012,45019.0,197,6,4829,1,-20213.24,0
39186764,33142.0,444,14,6011,4,336887.37,1
88299026,43641.0,20,0,6011,2,-67377.47,0
67391213,69226.0,268,8,5331,0,-13385.66,0
58475331,23770.0,123,4,4814,3,-4491.83,1
29385630,42299.0,388,12,6011,2,-224591.58,0
70532099,68836.0,236,7,4814,3,-2245.92,0
68178858,0.0,151,4,5814,0,-3795.6,0
52884677,41258.0,430,14,6011,4,2245.92,1
58798619,38618.0,407,13,6010,1,11229.58,0
19864270,50090.0,421,13,4814,3,-5614.79,0
46523355,0.0,69,2,4112,0,-74411.68,1
49522533,21900.0,12,0,5411,0,-3155.51,1
94225315,0.0,339,11,5964,0,-3670.95,0
73041938,75048.0,253,8,5499,0,-1549.68,1
37140818,73629.0,216,7,5977,0,-67557.15,1
77530316,42515.0,410,13,6010,1,449183.15,1
78665301,56407.0,48,1,4829,1,-8309.89,0
70780820,22159.0,68,2,6010,1,9432.85,0
53854864,60786.0,112,3,6010,1,52051.34,1
70780820,34823.0,424,13,6010,4,10129.08,0
17232316,58706.0,283,9,6010,1,17967.33,1
65309740,31743.0,360,11,4829,1,-449183.15,0
43934664,26736.0,332,10,6011,2,-8983.66,1
87970156,20840.0,66,2,6010,1,125771.28,0
14481189,58643.0,297,9,5411,0,-1794.49,1
78336819,48455.0,366,12,4814,3,-2245.92,1
9962760,62708.0,243,8,4814,3,-1122.96,0
3690050,73419.0,456,15,4814,3,-3368.87,1
37837169,57152.0,5,0,5499,0,-2953.38,0
53120025,83366.0,182,6,4829,1,-7860.71,0
14154056,55001.0,357,11,5411,0,-8983.66,0
34529715,60808.0,142,4,6011,2,-134754.95,1
76043922,49417.0,330,10,6010,1,31779.71,1
70780820,28891.0,347,11,6010,1,69174.21,1
76380054,0.0,358,11,5691,0,-8983.66,0
66580583,40758.0,411,13,6011,2,-184165.09,1
22162475,63358.0,133,4,5411,0,-27575.13,1
53089550,0.0,204,6,5999,0,-1594.6,0
33743239,43387.0,106,3,5411,0,-26937.51,0
52594600,0.0,251,8,5411,0,-17731.28,1
4132055,0.0,196,6,5541,0,-19460.86,0
84826852,49093.0,424,13,6010,1,14919.84,1
2317888,61312.0,20,0,6011,2,-22459.16,0
68553737,75374.0,146,4,4814,3,-3144.28,1
50251185,71643.0,104,3,6011,2,-6737.75,0
37011448,55894.0,251,8,5499,0,-3526.09,0
75982866,50215.0,24,0,4814,3,-2245.92,0
94284222,34962.0,108,3,6010,1,898366.31,1
20018771,49141.0,410,13,5411,0,-7074.63,0
65765985,47936.0,179,5,6011,2,-2245.92,0
93803703,61543.0,369,12,5541,0,-35069.97,0
573558,36268.0,369,12,6010,1,44918.32,0
94822605,81674.0,398,13,4829,1,-112295.79,0
30258254,0.0,397,13,5814,0,-2088.7,1
20381429,61659.0,293,9,6011,2,-112295.79,1
70711430,0.0,314,10,5411,0,-6429.61,1
93805180,53280.0,456,15,4829,5,-336.89,1
77739891,42659.0,299,9,5912,0,-21718.01,0
18432893,68446.0,207,6,5983,0,-27310.34,1
71973473,34421.0,154,5,5411,0,-10443.51,0
82772349,0.0,245,8,5499,0,-4797.5,0
40322205,47690.0,41,1,5499,0,-11791.06,0
56178851,80272.0,163,5,4814,3,-2245.92,0
34504470,50422.0,140,4,6011,4,11229.58,0
19736513,65726.0,302,9,5499,0,-11635.19,1
32092292,70877.0,339,11,6011,2,-89836.63,0
70780820,42379.0,32,1,6010,1,1302.63,1
1585299,35535.0,7,0,5411,0,-12870.22,0
6506523,65477.0,326,10,6010,1,19741.6,0
77634195,0.0,334,11,4899,0,-6715.29,1
77742800,15082.0,394,12,5499,0,-3076.9,1
40503988,83558.0,164,5,6010,1,8983.66,0
12591110,0.0,379,12,6011,5,-2245.92,1
92940149,62899.0,282,9,5411,0,-9859.57,0
96867679,31187.0,434,14,5912,0,-5206.03,1
76960318,33511.0,284,9,4814,3,-1122.96,1
94668608,51311.0,135,4,5411,0,-3773.14,0
6180127,53304.0,110,3,4814,3,-2245.92,1
93011179,15233.0,35,1,4829,1,-14531.08,0
1316496,81980.0,435,14,6051,0,-45255.2,1
71331226,56779.0,234,7,4829,1,-336887.37,1
28550386,68084.0,335,11,5411,0,-4401.99,1
14894393,52179.0,424,13,4814,3,-1796.73,0
63109769,58735.0,270,8,4829,5,-3593.47,1
17171316,50503.0,2,0,6011,2,-112295.79,0
42399340,47580.0,350,11,6011,2,-673774.73,0
73182529,57470.0,405,13,6010,1,121099.78,0
20976392,85019.0,293,9,4814,3,-2245.92,0
71743833,38146.0,228,7,5499,0,-12083.03,1
33175070,21152.0,403,13,6010,1,22459.16,1
49288762,73760.0,251,8,6010,1,33868.41,1
280339,67779.0,353,11,6011,4,2245.92,0
64756863,34460.0,142,4,4814,3,-673.77,1
17502871,41905.0,177,5,6010,1,13475.49,1
87252636,43716.0,209,6,6010,1,134754.95,0
50667664,9685.0,265,8,4814,3,-1122.96,1
57224158,57403.0,331,10,6010,1,12577.13,1
24965506,54619.0,4,0,6010,2,-22459.16,1
83627582,0.0,378,12,5814,0,-6358.64,1
92584117,66844.0,137,4,6011,2,-233575.24,0
21217132,41506.0,113,3,5499,0,-6760.21,0
20370696,0.0,54,1,4112,0,-69374.09,0
21709256,67314.0,87,2,6010,1,6737.75,0
29894123,28844.0,319,10,6010,1,35597.76,0
21376002,20048.0,302,9,5411,0,-3935.29,1
6793144,0.0,210,6,5311,0,-9778.72,1
20738719,27910.0,352,11,6011,2,-89836.63,0
47406846,32215.0,355,11,6011,4,1235253.67,1
59656984,70202.0,404,13,5411,0,-11162.2,1
12279093,70203.0,234,7,4829,1,-4491.83,0
70780820,19027.0,179,5,6010,1,10218.92,0
5436835,54200.0,260,8,6011,2,-11229.58,0
70780820,47191.0,60,1,6010,1,2156.08,1
70780820,30700.0,210,6,6010,1,19898.81,1
77527234,0.0,57,1,5735,0,-1751.81,1
36162951,69675.0,247,8,6011,2,-20213.24,0
90209156,0.0,28,0,5411,0,-4501.49,0
99506272,69309.0,282,9,6011,4,3368.87,1
63254157,58208.0,433,14,6011,2,-26950.99,1
91712844,43490.0,5,0,4814,3,-1122.96,0
70780820,9172.0,361,11,6010,1,10016.78,0
20306146,78884.0,390,12,8999,0,-2245.92,0
86574143,35257.0,398,13,6011,2,-67377.47,1
55003434,54841.0,115,3,6010,1,22459.16,0
55326928,0.0,391,12,5411,0,-12472.24,1
26529456,15510.0,325,10,6010,1,44918.32,0
14396005,62704.0,454,14,5411,0,-39228.06,0
56420052,9422.0,360,11,6011,2,-22459.16,1
97892387,15818.0,388,12,5912,0,-1976.41,0
6794075,37867.0,148,4,4814,3,-11229.58,0
17340837,43896.0,314,10,4829,1,-33464.15,1
70780820,42033.0,246,8,6010,1,4244.78,1
38056372,33717.0,14,0,5499,0,-1392.47,1
14366449,57540.0,324,10,5814,0,-15721.41,1
11701078,56471.0,269,8,6010,1,14642.47,0
49760703,70459.0,415,13,5411,0,-2306.56,0
84826852,32744.0,107,3,6010,1,15131.63,1
91681704,42650.0,342,11,5541,0,-24390.65,0
89625038,73510.0,427,14,6010,1,4267.24,1
58593900,51822.0,68,2,6011,2,-157214.1,0
43261387,0.0,425,14,5912,0,-786.07,0
87542711,47188.0,131,4,4900,1,-24.71,1
39434625,46107.0,201,6,6010,1,11229.58,1
74901600,54605.0,323,10,6011,2,-33688.74,1
50510175,56363.0,343,11,6010,1,2245.92,1
56025523,78939.0,424,13,4814,3,-426.72,0
84930140,32546.0,114,3,5499,0,-7045.44,1
20636171,27195.0,303,9,6011,5,-8759.07,1
38714155,0.0,125,4,7995,0,-5637.25,0
70267911,36242.0,33,1,5331,0,-10218.92,1
88278381,23902.0,448,14,5411,0,-973.38,0
95016087,56759.0,284,9,5411,0,-570.46,0
22771802,64039.0,129,4,5912,0,-2133.62,0
7219212,48625.0,45,1,5541,0,-23401.32,1
75345598,55793.0,451,14,4814,3,-2245.92,1
31097536,74886.0,131,4,5732,0,-6266.11,1
12697071,67568.0,362,11,5411,0,-9767.04,1
96750247,54030.0,119,3,5411,0,-11588.25,0
66956350,53873.0,244,8,4814,3,-449.18,1
17610658,57372.0,108,3,5411,0,-80585.7,0
4725454,40021.0,250,8,5499,0,-1125.2,0
87179099,33353.0,407,13,5411,0,-2259.39,1
79363745,15698.0,332,10,4814,3,-673.77,1
20881726,66210.0,61,2,4814,3,-22459.16,0
99770379,36898.0,95,3,6011,5,-4379.54,1
26152657,75775.0,85,2,5499,0,-31195.77,0
94887386,76824.0,32,1,6011,2,-6737.75,0
17661325,57050.0,354,11,5411,0,-5513.72,0
74693419,28987.0,276,9,5722,0,-14373.86,1
53589977,39222.0,393,12,6010,1,15721.41,1
39330065,73628.0,254,8,5411,0,-13643.94,0
71634960,59624.0,117,3,5200,0,-1134.19,0
1643831,0.0,99,3,5712,0,-404534.35,0
78878144,27610.0,421,13,6011,2,-11229.58,0
82904098,51868.0,65,2,6010,1,875907.15,0
49509133,49383.0,396,13,5211,0,-3346.41,0
39302487,54537.0,428,14,5411,0,-4289.7,0
87372275,51678.0,104,3,6011,2,-67377.47,1
8268076,80459.0,228,7,4816,0,-22459.16,0
90286964,0.0,304,10,5533,0,-10465.97,1
62903374,36909.0,44,1,4814,3,-2245.92,0
61733281,70151.0,84,2,5945,0,-38461.31,1
94426973,51359.0,403,13,4829,5,-323.41,0
90634231,57876.0,307,10,5411,0,-5884.3,0
40722638,55744.0,198,6,5977,0,-3503.63,0
49111754,71064.0,351,11,6011,2,-112295.79,1
87902560,0.0,155,5,6011,5,-2245.92,0
94192485,31666.0,270,8,4829,1,-83098.88,0
91082602,64406.0,311,10,4814,3,-6737.75,0
85494965,63176.0,299,9,5411,0,-16639.99,1
38691781,80609.0,338,11,6010,1,1122.96,1
23071652,46253.0,257,8,5331,0,-3724.63,0
55483265,73411.0,427,14,6010,1,1022790.04,0
90958995,67757.0,297,9,5411,0,-3728.22,1
10832516,74952.0,166,5,5411,0,-1875.34,0
41227639,55641.0,378,12,4829,5,-112.3,1
41756011,38201.0,160,5,4814,3,-224.59,0
40783985,46631.0,209,6,5812,0,-3571.01,1
47840826,57882.0,298,9,5499,0,-1482.3,0
42754565,31892.0,362,11,6011,2,-20213.24,0
39816059,0.0,264,8,5999,0,-2290.83,0
78047859,31743.0,321,10,4829,1,-2245.92,1
10004871,32797.0,33,1,6010,1,13247.76,0
29894123,47829.0,245,8,6010,1,19000.45,1
33953111,0.0,347,11,5261,0,-611401.16,0
85614078,70346.0,181,5,4829,1,-202132.42,1
21276897,71290.0,192,6,4829,1,-130263.11,1
85194196,74639.0,329,10,4829,5,-449.18,1
96014871,43206.0,112,3,6011,2,-8983.66,1
28870141,27199.0,432,14,5499,0,-2818.62,1
8409250,57049.0,447,14,6011,4,11229.58,0
80932478,0.0,192,6,5912,0,-23357.52,0
85056040,52826.0,289,9,5912,0,-9679.9,0
47481515,61475.0,61,2,5699,0,-67355.01,0
40944775,0.0,241,7,5451,0,-3571.01,1
62969386,44745.0,139,4,6011,4,336887.37,1
80474021,26145.0,308,10,5912,0,-3968.53,0
75521890,0.0,246,8,5411,0,-9480.01,0
48493498,43136.0,273,9,5411,0,-15225.06,0
16144518,58272.0,286,9,6011,2,-13475.49,1
13641759,12999.0,387,12,4814,3,-1122.96,0
9442456,79070.0,443,14,4814,3,-2245.92,1
30931047,12905.0,400,13,6010,4,1122957.89,1
25967949,0.0,196,6,5983,0,-3892.85,0
86755562,49407.0,299,9,5411,0,-8810.73,0
85108219,38653.0,233,7,5499,0,-2367.2,1
26206148,0.0,428,14,5941,0,-98281.27,1
92097660,69456.0,55,1,6011,5,-5390.2,0
47481515,51146.0,144,4,5411,0,-23878.58,1
3323243,42537.0,168,5,4814,3,-2245.92,1
18350404,72038.0,212,6,4814,3,-6737.75,0
17306217,32888.0,35,1,4829,1,-26950.99,0
81737336,35262.0,452,14,6011,4,112295.79,0
69448329,39469.0,201,6,6011,2,-11229.58,1
34490133,0.0,54,1,5912,0,-13351.07,0
1394168,14684.0,421,13,5499,0,-1796.73,0
75445093,83137.0,3,0,6010,1,179673.26,1
374768,44817.0,379,12,7832,0,-8534.48,0
65102839,35855.0,318,10,4829,1,-2245.92,0
18825101,47819.0,301,9,4829,1,-22459.16,0
57638428,37187.0,167,5,6011,2,-67377.47,0
44345086,60347.0,69,2,5411,0,-6273.74,0
36622596,2408.0,277,9,6011,2,-112295.79,0
86688057,61643.0,91,3,6011,2,-22459.16,0
66967190,20170.0,317,10,4814,3,-2245.92,0
89038920,19619.0,99,3,4814,3,-4491.83,0
70780820,51016.0,417,13,6010,1,1864.11,0
90756257,61383.0,175,5,6011,2,-8983.66,0
6506523,57023.0,239,7,6010,1,37708.93,1
16697632,35587.0,191,6,4829,1,-33688.74,1
45969483,45626.0,108,3,4829,1,-13475.49,1
51232716,64038.0,398,13,6011,4,6737.75,1
17394948,67822.0,39,1,5499,0,-58803.02,1
49288762,83996.0,447,14,4829,1,-805722.28,1
95074221,63754.0,263,8,4829,1,-449183.15,1
37436581,71030.0,109,3,4814,3,-4491.83,0
76566285,0.0,219,7,7399,0,-1325.09,0
69101708,73392.0,411,13,5499,0,-830.99,0
69934694,46140.0,136,4,4814,3,-22459.16,0
15474511,0.0,150,4,5812,0,-3964.49,1
97963238,65932.0,173,5,5411,0,-4692.17,1
76510478,41271.0,397,13,4829,5,-1222.9,1
17096335,74793.0,447,14,6011,4,539019.79,1
98069246,52613.0,270,8,4814,3,-3368.87,1
35755821,45221.0,161,5,5999,0,-2499.7,1
81019657,0.0,200,6,5735,0,-1549.68,1
43657092,61776.0,381,12,4814,3,-11229.58,1
59709592,40251.0,419,13,6010,1,56147.89,1
75393627,59833.0,379,12,6011,2,-67377.47,1
28655555,44988.0,453,14,4814,3,-2245.92,0
9572517,78324.0,439,14,4829,1,-3368.87,0
70780820,13745.0,434,14,6010,1,28096.41,0
58379242,51010.0,362,11,6011,2,-134754.95,1
31812869,37496.0,330,10,5311,0,-2106.67,1
21638457,78114.0,337,11,6011,2,-44918.32,1
62155762,24660.0,142,4,6011,2,-224591.58,0
31321804,69192.0,304,10,6011,2,-11229.58,0
61590766,65056.0,453,14,5411,0,-8342.0,1
67965650,60070.0,354,11,4814,3,-85.34,1
77005402,77021.0,371,12,5411,0,-10759.73,0
44510904,51743.0,256,8,6011,2,-89836.63,1
8685331,53729.0,221,7,5411,0,-6288.56,1
76435561,55497.0,406,13,5943,0,-718.69,0
54424754,3031.0,202,6,4829,1,-898366.31,1
87084168,31944.0,165,5,6010,1,2335.75,1
15441779,37261.0,336,11,6011,4,1796732.62,0
12067626,74830.0,361,11,6011,4,19090.28,0
79867228,58833.0,296,9,6011,2,-22459.16,0
85373071,47528.0,83,2,6010,1,449183.15,0
76716437,14163.0,381,12,4814,3,-67377.47,1
35849054,0.0,236,7,5411,0,-2829.85,1
24879096,24277.0,248,8,6011,4,44918.32,0
65639862,74621.0,230,7,5814,0,-5974.14,1
49220108,0.0,372,12,4121,0,-4806.26,0
90252666,62710.0,418,13,6010,1,134754.95,1
65608139,73973.0,396,13,5411,0,-4559.21,1
83902689,48907.0,111,3,6010,1,26726.4,0
11356888,65009.0,274,9,4814,3,-224.59,0
91643970,10653.0,207,6,4814,3,-2245.92,0
29982886,42230.0,299,9,6011,4,112295.79,0
20320139,43938.0,40,1,6011,2,-6737.75,0
52976855,69563.0,451,14,5812,0,-5727.09,0
90808332,0.0,182,6,5411,0,-12948.83,1
29741450,29389.0,215,7,6010,1,67377.47,1
32321307,72069.0,365,12,4814,3,-1122.96,0
56049007,58982.0,49,1,6011,4,407633.71,1
57283046,61534.0,294,9,5411,0,-8911.79,0
36444703,62269.0,122,4,4829,1,-1549.68,0
9605096,0.0,377,12,5411,0,-2778.2,0
54445476,54066.0,68,2,6011,4,202132.42,0
16481372,75844.0,233,7,5499,0,-5117.32,1
44632666,24765.0,353,11,6010,1,8152.67,0
58866054,67708.0,224,7,5411,0,-4289.7,0
87970156,57441.0,334,11,6010,1,8983.66,1
7710959,42655.0,241,7,6011,2,-67377.47,0
21264160,46036.0,140,4,6010,1,11229.58,1
70780820,13500.0,108,3,6010,1,31622.49,1
45171289,62406.0,105,3,6010,4,44918.32,0
70780820,48537.0,210,6,6010,1,29578.71,0
77527234,16299.0,454,14,5912,0,-17832.57,0
53355085,65891.0,11,0,5977,0,-4783.8,1
97645998,39141.0,132,4,6011,2,-404264.84,1
70780820,40484.0,200,6,6010,1,6850.04,1
20124569,46014.0,203,6,5411,0,-21843.78,0
87193386,71334.0,439,14,4814,3,-2245.92,0
33943155,33325.0,69,2,4814,3,-1122.96,0
23190416,65731.0,96,3,6010,1,16687.15,0
45761613,58398.0,111,3,6010,1,56147.89,0
23702730,33771.0,104,3,5331,0,-6508.21,0
48544484,61979.0,304,10,5411,0,-628.86,0
80216017,65303.0,59,1,6011,2,-14598.45,0
90600873,60371.0,252,8,6011,2,-13475.49,1
80583738,70294.0,263,8,5411,0,-11027.22,0
9554115,0.0,411,13,4814,0,-11229.58,1
94222898,58944.0,14,0,6011,4,145984.53,0
75392408,45970.0,173,5,6011,2,-6737.75,0
98592314,72725.0,129,4,5499,0,-9796.46,0
55961571,71012.0,180,5,6010,1,3645.12,0
57283046,31955.0,307,10,5411,0,-21718.01,1
94702439,0.0,12,0,7311,0,-673.77,1
49288762,26811.0,433,14,6010,1,11723.68,0
45211171,30495.0,340,11,6011,2,-29196.91,0
22986190,63058.0,82,2,6011,2,-22459.16,1
45203352,74519.0,6,0,6011,2,-449183.15,1
64172822,33104.0,414,13,5814,0,-6153.81,0
82650535,0.0,113,3,5661,0,-301177.31,0
63300474,24145.0,254,8,4829,1,-22459.16,0
38714155,18025.0,102,3,4829,1,-5614.79,0
68353108,47600.0,261,8,4829,5,-1122.96,0
75063019,72307.0,397,13,4814,3,-4491.83,1
70143123,33158.0,119,3,6010,1,22459.16,0
31506833,39619.0,123,4,5541,0,-7456.44,1
22383843,0.0,177,5,5411,0,-4121.26,0
78914047,0.0,386,12,5411,0,-134720.81,0
42700468,60435.0,449,14,4814,3,-2245.92,1
21678642,12176.0,237,7,6010,1,2245.92,1
76275465,34889.0,78,2,5411,0,-11903.35,0
79958341,32373.0,87,2,4814,3,-2245.92,1
32508398,82135.0,147,4,6010,1,44918.32,0
17888939,4061.0,64,2,6011,4,177427.35,0
53270690,52491.0,336,11,5812,0,-1779.66,0
54250959,59508.0,396,13,6011,2,-22459.16,0
3332843,0.0,361,11,5411,0,-100190.3,1
32826090,26716.0,108,3,6011,2,-74115.22,0
86337937,71220.0,106,3,6011,2,-17967.33,0
18889791,23878.0,128,4,6010,1,13789.92,1
70780820,49285.0,276,9,6010,1,42402.89,1
48618305,0.0,138,4,5411,0,-15137.47,1
21865651,44932.0,362,11,6010,1,67377.47,0
95953841,56142.0,203,6,5411,0,-2066.24,0
96621653,40663.0,195,6,6011,2,-44918.32,1
24436367,0.0,111,3,5691,0,-186411.01,0
18889791,36645.0,114,3,6010,1,1549.68,1
12053904,0.0,121,3,5964,6,177542.56,1
37134646,57282.0,389,12,5812,0,-23043.1,0
1579633,54643.0,151,4,5912,0,-19180.12,1
91082602,0.0,285,9,5541,0,61762.68,0
